,chapter_number,word,count
7044,12,persons,1
7045,12,know,9
7046,12,seemed,2
7047,12,listened,1
7048,12,setting,1
7049,12,believe,2
7050,12,lastly,1
7051,12,us,1
7052,12,looked,3
7053,12,not,9
7054,12,never,2
7055,12,gather,1
7056,12,as,24
7057,12,flurry,1
7058,12,between,2
7059,12,while,2
7060,12,jury-box,3
7061,12,sat,2
7062,12,running,1
7063,12,days,1
7064,12,heard,1
7065,12,where,1
7066,12,miserable,1
7067,12,besides,1
7068,12,throwing,1
7069,12,proper,1
7070,12,hand,2
7071,12,fits,1
7072,12,for,5
7073,12,plates,1
7074,12,beat,1
7075,12,remember,1
7076,12,round,1
7077,12,shepherd,1
7078,12,didn,2
7079,12,soon,2
7080,12,number,1
7081,12,table,1
7082,12,overcome,1
7083,12,air,2
7084,12,goldfish,2
7085,12,tail,1
7086,12,brightened,1
7087,12,ourselves,1
7088,12,spectacles,1
7089,12,nonsense,1
7090,12,minutes,2
7091,12,clamour,1
7092,12,bank,1
7093,12,nobody,2
7094,12,think,2
7095,12,obstacle,1
7096,12,vague,1
7097,12,wonderland,2
7098,12,trembling,1
7099,12,isn,3
7100,12,jury,10
7101,12,guilt,1
7102,12,letter,2
7103,12,turned,1
7104,12,tea,1
7105,12,fact,1
7106,12,xii,1
7107,12,went,3
7108,12,sounded,1
7109,12,work,1
7110,12,liked,1
7111,12,dishes,1
7112,12,signed,2
7113,12,makes,1
7114,12,using,1
7115,12,perhaps,1
7116,12,secret,1
7117,12,ago,1
7118,12,forgetting,1
7119,12,joys,1
7120,12,proceed,1
7121,12,yet,4
7122,12,inkstand,1
7123,12,face,2
7124,12,sister,7
7125,12,jumped,1
7126,12,never-ending,1
7127,12,how,5
7128,12,push,1
7129,12,interrupting,1
7130,12,crowd,1
7131,12,slates,4
7132,12,squeaking,1
7133,12,handed,1
7134,12,whole,2
7135,12,on,18
7136,12,rattle,1
7137,12,below,1
7138,12,about,8
7139,12,lay,1
7140,12,signifies,1
7141,12,trial,2
7142,12,meal,1
7143,12,leaning,1
7144,12,guinea-pigs,1
7145,12,trusts,1
7146,12,use,1
7147,12,three,1
7148,12,long,4
7149,12,change,3
7150,12,cries,1
7151,12,some,6
7152,12,tale,1
7153,12,knave,3
7154,12,matter,3
7155,12,honest,1
7156,12,told,2
7157,12,frowning,1
7158,12,in,34
7159,12,rustling,1
7160,12,anything,1
7161,12,years,1
7162,12,open,2
7163,12,i,23
7164,12,returned,2
7165,12,so,6
7166,12,why,4
7167,12,head,7
7168,12,proves,2
7169,12,mile,2
7170,12,world,1
7171,12,now,4
7172,12,persisted,1
7173,12,gryphon,2
7174,12,strange,3
7175,12,none,1
7176,12,write,3
7177,12,scream,1
7178,12,affair,1
7179,12,word,2
7180,12,take,1
7181,12,had,23
7182,12,queerest,1
7183,12,happy,1
7184,12,can,6
7185,12,respectful,1
7186,12,jurymen,4
7187,12,become,1
7188,12,ought,1
7189,12,childhood,1
7190,12,them,13
7191,12,furiously,1
7192,12,eyes,3
7193,12,added,4
7194,12,gazing,1
7195,12,be,12
7196,12,brushing,1
7197,12,turtle,2
7198,12,always,1
7199,12,waving,2
7200,12,find,2
7201,12,shrill,2
7202,12,is,1
7203,12,kissed,1
7204,12,atom,2
7205,12,curious,2
7206,12,faces,1
7207,12,do,3
7208,12,moved,1
7209,12,silence,2
7210,12,sobs,2
7211,12,said,51
7212,12,another,1
7213,12,looking,4
7214,12,day,2
7215,12,ever,1
7216,12,sprawling,1
7217,12,repeated,1
7218,12,first,3
7219,12,crashed,1
7220,12,upsetting,1
7221,12,mouth,1
7222,12,opened,1
7223,12,adventures,2
7224,12,two,3
7225,12,could,7
7226,12,children,1
7227,12,till,2
7228,12,afterwards,1
7229,12,dreaming,1
7230,12,gone,1
7231,12,mark,1
7232,12,words,1
7233,12,best,2
7234,12,up,12
7235,12,give,1
7236,12,must,6
7237,12,somebody,2
7238,12,feel,1
7239,12,still,2
7240,12,look,2
7241,12,my,2
7242,12,listen,1
7243,12,hold,1
7244,12,bythe,1
7245,12,guests,1
7246,12,picking,1
7247,12,their,10
7248,12,frightened,1
7249,12,full,1
7250,12,hare,1
7251,12,off,5
7252,12,imitated,1
7253,12,meaning,4
7254,12,writing,2
7255,12,riper,1
7256,12,even,2
7257,12,go,2
7258,12,put,4
7259,12,ordering,1
7260,12,bright,2
7261,12,left,2
7262,12,splashed,1
7263,12,farm-yardwhile,1
7264,12,idea,2
7265,12,means,1
7266,12,who,5
7267,12,fright,1
7268,12,child-life,1
7269,12,history,1
7270,12,else,2
7271,12,picked,1
7272,12,grass,2
7273,12,thinking,2
7274,12,week,1
7275,12,chance,1
7276,12,over,3
7277,12,until,1
7278,12,here,1
7279,12,usual,1
7280,12,really,1
7281,12,course,3
7282,12,see,3
7283,12,have,5
7284,12,sit,1
7285,12,note-book,2
7286,12,sixpence,1
7287,12,hair,1
7288,12,mock,2
7289,12,verdict,2
7290,12,cried,1
7291,12,rabbit,8
7292,12,book,2
7293,12,wrote,2
7294,12,asked,2
7295,12,haste,1
7296,12,diligently,1
7297,12,busily,1
7298,12,voice,6
7299,12,cares,1
